Sitio,Grupo,Tipo,Fecha,Transecto,Bloque,Numero,SHJ ID,FVE ID,DFM ID,Codigo,Largo,Swab,Dedo,Recap,Foto,Muerto,Notas
FCAT-B2,Estacion,B,18/01/23,2,D,1225,priach,,priach,0040,3.6,Y,Y,N,1225,,DFM:una hembra
FCAT-B2,Estacion,B,18/01/23,3,A,1226,priach,,,0040,2.5,Y,Y,N,1220,,
FCAT-B2,Estacion,B,18/01/23,3,A,1227,priach,,,0040,2.8,Y,Y,N,1220,,
FCAT-B2,Estacion,B,18/01/23,3,C,1228,priach,,,0040,3.0,Y,Y,N,1225,,
FCAT-B2,Estacion,B,18/01/23,3,D,1229,priach,,,0040,3.6,Y,Y,N,1225,,
FCAT-B2,Estacion,B,18/01/23,3,D,1230,priach,,priach,0040,3.5,Y,Y,N,1230,,
FCAT-B2,Estacion,B,18/01/23,4,B,1231,priach,,,0040,3.0,Y,Y,N,1220,,
FCAT-V2,Estacion,V,18/01/23,2,A,1232,priach,,priach,0030,2.8,Y,Y,N,1232,,
FCAT-V2,Estacion,V,18/01/23,2,B,1233,priach,,,0030,3.0,Y,Y,N,1220,,
FCAT-V2,Estacion,V,18/01/23,2,D,1234,priach,,priach,0030,3.0,Y,Y,N,1234,,no hay foto
FCAT-V2,Estacion,V,18/01/23,3,A,1235,priach,,,0030,3.3,Y,Y,N,1225,,
FCAT-V2,Estacion,V,18/01/23,3,A,1236,priach,,,0030,3.6,Y,Y,N,1230,,
FCAT-V2,Estacion,V,18/01/23,3,B,1237,priach,,,0030,3.0,Y,Y,N,1225,,
FCAT-V2,Estacion,V,18/01/23,4,C,R277,priach,,,0030,NA,N,N,Y,1225,,
FCAT-V2,Estacion,V,18/01/23,4,C,1238,epibou,,,0030,1.7,Y,Y,N,1224,,
JZJ-C,Estacion,C,19/01/23,1,A,R278,barpul,,barpul,0300,NA,N,N,Y,R278,,
JZJ-C,Estacion,C,19/01/23,1,A,1239,eng?,,engys,0300,2.7,Y,Y,N,1239,colectado,ni idea de la especies
JZJ-C,Estacion,C,19/01/23,1,A,1240,priach,,priach,0300,2.6,Y,Y,N,1240,,
JZJ-C,Estacion,C,19/01/23,2,A,1241,priach,,,0300,2.6,Y,Y,N,1240,,
JZJ-C,Estacion,C,19/01/23,2,A,1242,barpul,,,0300,2.3,Y,Y,N,R278,,
JZJ-C,Estacion,C,19/01/23,3,A,1243,barpul,,,0300,2.5,Y,Y,N,R278,,
JZJ-C,Estacion,C,19/01/23,3,A,1244,dengry,,dengry,0300,3.4,Y,Y,N,1244,,
JZJ-C,Estacion,C,19/01/23,4,A,1245,priach,,,0300,2.7,Y,Y,N,1240,,
AL-N,Estacion,N,19/01/23,1,A,1246,priach,,,0200,2.9,Y,Y,N,1240,,
AL-N,Estacion,N,19/01/23,1,C,1247,priach,,,0200,2.6,Y,Y,N,1240,,
AL-N,Estacion,N,19/01/23,3,A,1248,priach,,priach,0200,2.8,Y,Y,N,1248,,
AL-N,Estacion,N,19/01/23,3,A,1249,prisub,,prisub,0200,3.0,Y,Y,N,1249,,puede ser P. scolodiscus_DFM:no es scolodiscus por el color de la pupila
AL-N,Estacion,N,19/01/23,3,C,1250,priach,,priach,0200,3.0,Y,Y,N,1250,,
FCAT-B2,Estacion,B,20/01/23,1,A,1251,priach,,priach,0040,4.0,Y,Y,N,1251,,
FCAT-B2,Estacion,B,20/01/23,1,B,1252,priach,,priach,0040,2.7,Y,Y,N,1252,,
FCAT-B2,Estacion,B,20/01/23,1,B,1253,smipha,,smipha,0040,6.5,Y,Y,N,1253,,
FCAT-B2,Estacion,B,20/01/23,1,B,1254,priach,,,0040,2.8,Y,Y,N,1251,,
FCAT-B2,Estacion,B,20/01/23,1,C,1255,priach,,,0040,3.8,Y,Y,N,1252,,
FCAT-B2,Estacion,B,20/01/23,1,C,1256,priach,,priach,0040,2.8,Y,Y,N,1256,,
FCAT-B2,Estacion,B,20/01/23,2,A,1257,priach,,priach,0040,1.0,Y,Y,N,1252,,
FCAT-B2,Estacion,B,20/01/23,2,B,1258,priach,,,0040,3.0,Y,Y,N,1252,,
FCAT-B2,Estacion,B,20/01/23,3,A,1259,priach,,,0040,2.8,Y,Y,N,1251,,
FCAT-B2,Estacion,B,20/01/23,3,C,1260,priach,,,0040,3.0,Y,Y,N,1251,,
FCAT-B2,Estacion,B,20/01/23,3,D,R279,priach,,,0040,NA,N,N,Y,1251,,
FCAT-B2,Estacion,B,20/01/23,4,C,1261,boapic,,boapic,0040,6.5,Y,Y,N,1261,,
FCAT-B2,Estacion,B,20/01/23,4,C,R280,priach,,,0040,NA,N,N,Y,1252,,
FCAT-V2,Estacion,V,20/01/23,1,B,R281,priach,,,0030,NA,N,N,Y,1252,,"0030 was cut even though sheet says 0040 - confirmed with DZ,JL"
FCAT-V2,Estacion,V,20/01/23,2,A,R282,priach,,,0030,NA,N,N,Y,1251,,"0030 was cut even though sheet says 0040 - confirmed with DZ,JL"
FCAT-V2,Estacion,V,20/01/23,2,B,1262,priach,,,0030,3.0,Y,Y,N,1252,,"0030 was cut even though sheet says 0040 - confirmed with DZ,JL"
FCAT-V2,Estacion,V,20/01/23,2,B,1263,priach,,priach,0030,3.0,Y,Y,N,1263,,"0030 was cut even though sheet says 0040 - confirmed with DZ,JL"
FCAT-V2,Estacion,V,20/01/23,2,C,R283,priach,,,0030,NA,N,N,Y,1256,,"0030 was cut even though sheet says 0040 - confirmed with DZ,JL"
FCAT-V2,Estacion,V,20/01/23,3,A,R284,priach,,priach,0030,NA,N,N,Y,R284,,"0030 was cut even though sheet says 0040 - confirmed with DZ,JL"
FCAT-V2,Estacion,V,20/01/23,3,B,R285,priach,,,0030,NA,N,N,Y,R284,,"0030 was cut even though sheet says 0040 - confirmed with DZ,JL"
FCAT-V2,Estacion,V,20/01/23,4,C,R286,priach,,,0030,NA,N,N,Y,1252,,"0030 was cut even though sheet says 0040 - confirmed with DZ,JL"
AL-N,Estacion,N,21/01/23,2,C,1264,pri?,,prinie,0200,1.6,Y,Y,N,1264,,"puede ser P. walkeri, nietoi, esmeraldas?"
AL-N,Estacion,N,21/01/23,3,B,1265,priach,,priach,0200,2.7,Y,Y,N,1265,,
AL-N,Estacion,N,21/01/23,3,C,1266,priach,,priach,0200,3.0,Y,Y,N,1266,,
AL-N,Estacion,N,21/01/23,4,B,1267,priach,,,0200,2.0,Y,Y,N,1265,,
JZJ-C,Estacion,C,21/01/23,2,A,1268,priach,,,0300,2.5,Y,Y,N,1265,,
JZJ-C,Estacion,C,21/01/23,2,B,1269,priach,,,0300,2.8,Y,Y,N,1265,,
JZJ-C,Estacion,C,21/01/23,3,B,1270,priach,,,0300,3.0,Y,Y,N,1266,,
LL-N,Estacion,N,23/01/23,1,B,1271,priach,,,0002,2.7,Y,Y,N,1271,,
LL-N,Estacion,N,23/01/23,1,D,R287,priach,,,0002,NA,N,N,Y,1271,,
LL-N,Estacion,N,23/01/23,2,A,1272,priach,,,0002,3.5,Y,Y,N,1272,,
LL-N,Estacion,N,23/01/23,2,B,1273,priach,,,0002,2.5,Y,Y,N,1272,,
LL-N,Estacion,N,23/01/23,2,B,1274,priach,,,0002,2.8,Y,Y,N,1274,,
LL-N,Estacion,N,23/01/23,3,A,1275,priach,,,0002,2.5,Y,Y,N,1275,,
LL-N,Estacion,N,23/01/23,3,C,1276,priach,,,0002,2.5,Y,Y,N,1274,,
LL-N,Estacion,N,23/01/23,3,C,1277,priach,,,0002,2.5,Y,Y,N,1272,,
LL-N,Estacion,N,23/01/23,4,A,1278,priach,,,0002,2.6,Y,Y,N,1274,,
LL-N,Estacion,N,23/01/23,4,A,1279,priach,,,0002,3.5,Y,Y,N,1275,,
LL-N,Estacion,N,23/01/23,4,A,1280,priach,,,0002,2.6,Y,Y,N,1274,,
LL-N,Estacion,N,23/01/23,4,C,1281,epibou,,,0002,1.8,Y,Y,N,1281,,
LL-N,Estacion,N,23/01/23,4,D,1282,epibou,,,0002,1.7,Y,Y,N,1281,,
LL-C,Estacion,C,23/01/23,1,C,1283,priach,,,0003,4.0,Y,Y,N,1272,,
LL-C,Estacion,C,23/01/23,1,D,1284,priach,,,0003,2.5,Y,Y,N,1271,,
LL-C,Estacion,C,23/01/23,2,B,1285,priach,,,0003,2.5,Y,Y,N,1274,,
LL-C,Estacion,C,23/01/23,2,D,R288,priach,,,0003,NA,N,N,Y,1275,,
LL-C,Estacion,C,23/01/23,3,B,R289,priach,,,0003,NA,N,N,Y,1271,,
LL-N,Estacion,N,25/01/23,1,B,1286,priach,,,0002,2.8,Y,Y,N,1286,,
LL-N,Estacion,N,25/01/23,1,C,1287,priach,,,0002,2.8,Y,Y,N,1287,,
LL-N,Estacion,N,25/01/23,2,D,1288,priach,,,0002,2.7,Y,Y,N,1288,,
LL-N,Estacion,N,25/01/23,3,A,1289,priach,,,0002,2.5,Y,Y,N,1289,,
LL-N,Estacion,N,25/01/23,3,A,1290,priach,,,0002,3.0,Y,Y,N,1287,,
LL-N,Estacion,N,25/01/23,3,B,1291,priach,,,0002,4.0,Y,Y,N,1287,,
LL-N,Estacion,N,25/01/23,4,A,R290,priach,,,0002,NA,N,N,Y,1288,,
LL-N,Estacion,N,25/01/23,4,C,1292,priach,,,0002,2.5,Y,Y,N,1287,,
LL-N,Estacion,N,25/01/23,4,C,1293,priach,,,0002,3.6,Y,Y,N,1289,,
LL-N,Estacion,N,25/01/23,4,C,R291,epibou,,,0002,NA,N,N,Y,R291,,
LL-C,Estacion,C,25/01/23,1,B,1294,priach,,,0003,4.0,Y,Y,N,1294,,
LL-C,Estacion,C,25/01/23,1,C,1295,priach,,,0003,3.0,Y,Y,N,1286,,
LL-C,Estacion,C,25/01/23,2,A,R292,priach,,,0003,NA,N,N,Y,1289,,
LL-C,Estacion,C,25/01/23,2,B,R293,priach,,,0003,NA,N,N,Y,1289,,
LL-C,Estacion,C,25/01/23,2,D,R294,priach,,,0003,NA,N,N,Y,1294,,
LL-C,Estacion,C,25/01/23,3,B,1296,priach,,,0003,3.5,Y,Y,N,1294,,
LL-C,Estacion,C,25/01/23,4,B,R295,priach,,,0003,NA,N,N,Y,1294,,
LL-C,Estacion,C,27/01/23,1,B,R296,priach,,,0003,NA,N,N,Y,R296,,
LL-C,Estacion,C,27/01/23,1,B,R297,priach,,,0003,NA,N,N,Y,R297,,
LL-C,Estacion,C,27/01/23,1,B,R298,priach,,,0003,NA,N,N,Y,R296,,
LL-C,Estacion,C,27/01/23,2,A,1297,priach,,,0003,2.7,Y,Y,N,R297,,
LL-C,Estacion,C,27/01/23,2,B,R299,priach,,,0003,NA,N,N,Y,R296,,
LL-C,Estacion,C,27/01/23,2,B,1298,priach,,,0003,2.8,Y,Y,N,R296,,
LL-C,Estacion,C,27/01/23,2,B,1299,barpul,,,0003,2.5,Y,Y,N,1299,,
LL-C,Estacion,C,27/01/23,2,D,R300,priach,,,0003,NA,N,N,Y,R296,,
LL-C,Estacion,C,27/01/23,3,B,R301,priach,,,0003,NA,N,N,Y,R297,,
LL-C,Estacion,C,27/01/23,3,B,1300,priach,,,0003,3.0,Y,Y,N,R296,,
LL-C,Estacion,C,27/01/23,4,A,1301,barpul,,,0003,2.5,Y,Y,N,1299,,
LL-C,Estacion,C,27/01/23,4,B,1302,smipha,,,0003,6.0,Y,Y,N,1302,,
LL-C,Estacion,C,27/01/23,4,C,1303,priach,,,0003,1.0,Y,Y,N,R297,,
LL-N,Estacion,N,27/01/23,1,B,1304,priach,,,0002,2.8,Y,Y,N,1304,,
LL-N,Estacion,N,27/01/23,1,B,R302,priach,,,0002,NA,N,N,Y,R296,,
LL-N,Estacion,N,27/01/23,1,C,1305,priach,,,0002,4.3,Y,Y,N,1305,,
LL-N,Estacion,N,27/01/23,2,B,1306,priach,,,0002,2.7,Y,Y,N,R296,,
LL-N,Estacion,N,27/01/23,2,C,1307,priach,,,0002,2.7,Y,Y,N,R296,,
LL-N,Estacion,N,27/01/23,3,A,R303,priach,,,0002,NA,N,N,Y,R303,,
LL-N,Estacion,N,27/01/23,3,B,R304,priach,,,0002,NA,N,N,Y,R296,,
LL-N,Estacion,N,27/01/23,3,B,1308,priach,,,0002,3.5,Y,Y,N,R296,,
LL-N,Estacion,N,27/01/23,3,C,R305,priach,,,0002,NA,N,N,Y,R305,,
LL-N,Estacion,N,27/01/23,3,D,1309,priach,,,0002,3.0,Y,Y,N,R296,,
LL-N,Estacion,N,27/01/23,4,B,R306,priach,,,0002,NA,N,N,Y,R303,,
