"","Sitio","Grupo","Tipo","Fecha","Transecto","Bloque","Numero","SHJ_ID","FVE_ID","DFM_ID","Final_ID","Codigo","Largo","Swab","Dedo","Recap","Foto","Muerto","Notas","...20","sample_date","year"
"1429","DB-C","Laguna","C","14/02/23",1,"B","1428","epibou",NA,"epibou","epibou","30",1.7,"Y","Y","N","1428",NA,NA,NA,2023-02-14,"2023"
"1430","DB-C","Laguna","C","14/02/23",2,"A","1429","epibou",NA,"epibou","epibou","30",1.8,"Y","Y","N","1428",NA,NA,NA,2023-02-14,"2023"
"1431","DB-C","Laguna","C","14/02/23",2,"B","1430","epibou",NA,"epibou","epibou","30",1.5,"Y","Y","N","1428",NA,NA,NA,2023-02-14,"2023"
"1432","DB-C","Laguna","C","14/02/23",2,"C","1431","epibou",NA,"epibou","epibou","30",1.5,"Y","Y","N","1428",NA,NA,NA,2023-02-14,"2023"
"1433","DB-C","Laguna","C","14/02/23",2,"D","1432","epibou",NA,"epibou","epibou","30",1.4,"Y","Y","N","1428",NA,NA,NA,2023-02-14,"2023"
"1434","DB-C","Laguna","C","14/02/23",2,"D","1433","epibou",NA,"epibou","epibou","30",1.7,"Y","Y","N","1428",NA,NA,NA,2023-02-14,"2023"
"1435","DB-C","Laguna","C","14/02/23",3,"A","1434","epibou",NA,"epibou","epibou","30",1.2,"Y","Y","N","1428",NA,NA,NA,2023-02-14,"2023"
"1436","DB-C","Laguna","C","14/02/23",3,"C","1435","priach",NA,"priach","priach","30",1.8,"Y","Y","N","1435",NA,NA,NA,2023-02-14,"2023"
"1437","DB-C","Laguna","C","14/02/23",3,"D","1436","priach",NA,"priach","priach","30",4,"Y","Y","N","1435",NA,NA,NA,2023-02-14,"2023"
"1438","DB-C","Laguna","C","14/02/23",3,"D","1437","lepmel",NA,"lepmel",NA,"30",6.5,"Y","Y","N","1437",NA,NA,NA,2023-02-14,"2023"
"1439","DB-N","Laguna","N","14/02/23",1,"A","1438","priach",NA,"priach","priach","40",4,"Y","Y","N","1438",NA,NA,NA,2023-02-14,"2023"
"1440","DB-N","Laguna","N","14/02/23",1,"B","1439","priach",NA,"priach","priach","40",3,"Y","Y","N","1439",NA,NA,NA,2023-02-14,"2023"
"1441","DB-N","Laguna","N","14/02/23",1,"C","1440","boapel",NA,"boapel","boapel","40",3.7,"Y","Y","N","1440",NA,NA,NA,2023-02-14,"2023"
"1442","DB-N","Laguna","N","14/02/23",1,"C","1441","priach",NA,"priach","priach","40",3.5,"Y","Y","N","1435",NA,NA,NA,2023-02-14,"2023"
"1443","DB-N","Laguna","N","14/02/23",1,"D","1442","barpul",NA,"barpul","barpul","40",2.4,"Y","Y","N","1442",NA,NA,NA,2023-02-14,"2023"
"1444","DB-N","Laguna","N","14/02/23",1,"D","1443","priach",NA,"priach","priach","40",1.5,"Y","Y","N","1438",NA,NA,NA,2023-02-14,"2023"
"1445","DB-N","Laguna","N","14/02/23",1,"D","1444","boapel",NA,"boapel","boapel","40",5.7,"Y","Y","N","1440",NA,NA,NA,2023-02-14,"2023"
"1446","DB-N","Laguna","N","14/02/23",2,"A","1445","trajor",NA,"trajor","trajor","40",9.5,"Y","Y","N","1445",NA,NA,NA,2023-02-14,"2023"
"1447","DB-N","Laguna","N","14/02/23",3,"B","1446","lepmel",NA,"lepmel",NA,"40",6.2,"Y","Y","N","1437",NA,NA,NA,2023-02-14,"2023"
"1448","DB-N","Laguna","N","14/02/23",3,"B","1447","priach",NA,"priach","priach","40",2.5,"Y","Y","N","1435",NA,NA,NA,2023-02-14,"2023"
"1449","DB-N","Laguna","N","14/02/23",3,"B","1448","boapel",NA,"boapel","boapel","40",3.7,"Y","Y","N","1440",NA,NA,NA,2023-02-14,"2023"
"1450","DB-N","Laguna","N","14/02/23",3,"B","1449","priach",NA,"priach","priach","40",1.5,"Y","Y","N","1438",NA,NA,NA,2023-02-14,"2023"
"1451","DB-N","Laguna","N","14/02/23",3,"B","1450","priach",NA,"priach","priach","40",1.4,"Y","Y","N","1435",NA,NA,NA,2023-02-14,"2023"
"1452","DB-N","Laguna","N","14/02/23",3,"B","1451","priach",NA,"priach","priach","40",2.5,"Y","Y","N","1451",NA,NA,NA,2023-02-14,"2023"
"1453","DB-N","Laguna","N","14/02/23",3,"B","1452","priach",NA,"priach","priach","40",1,"Y","Y","N","1451",NA,NA,NA,2023-02-14,"2023"
"1454","DB-N","Laguna","N","14/02/23",3,"D","1453","priach",NA,"priach","priach","40",4.2,"Y","Y","N","1438",NA,NA,NA,2023-02-14,"2023"
"1455","DB-N","Laguna","N","14/02/23",4,"B","1454","lepmel",NA,"lepmel",NA,"40",5.5,"Y","Y","N","1437",NA,NA,NA,2023-02-14,"2023"
"1456","DB-N","Laguna","N","14/02/23",4,"B","1455","priach",NA,"priach","priach","40",2.7,"Y","Y","N","1451",NA,NA,NA,2023-02-14,"2023"
"1457","DB-N","Laguna","N","14/02/23",4,"C","1456","priach",NA,"priach","priach","40",3,"Y","Y","N","1439",NA,NA,NA,2023-02-14,"2023"
"1458","DB-N","Laguna","N","14/02/23",4,"D","1457","lepmel",NA,"lepmel",NA,"40",6.5,"Y","Y","N","1437",NA,NA,NA,2023-02-14,"2023"
"1459","DB-C","Laguna","C","16/02/23",1,"A","1458","priach",NA,"priach","priach","30",4,"Y","Y","N","1458",NA,NA,NA,2023-02-16,"2023"
"1460","DB-C","Laguna","C","16/02/23",1,"B","1459","epibou",NA,"epibou","epibou","30",1.5,"Y","Y","N","1459",NA,NA,NA,2023-02-16,"2023"
"1461","DB-C","Laguna","C","16/02/23",1,"C","1460","lepmel",NA,"lepmel",NA,"30",4.5,"Y","Y","N","R338",NA,NA,NA,2023-02-16,"2023"
"1462","DB-C","Laguna","C","16/02/23",1,"D","1461","lepmel",NA,"lepmel",NA,"30",5.5,"Y","Y","N","R338",NA,NA,NA,2023-02-16,"2023"
"1463","DB-C","Laguna","C","16/02/23",2,"A","1462","barpul",NA,"barpul","barpul","30",2.5,"Y","Y","N","1462",NA,NA,NA,2023-02-16,"2023"
"1464","DB-C","Laguna","C","16/02/23",2,"A","1463","epibou",NA,"epibou","epibou","30",1.7,"Y","Y","N","1459",NA,NA,NA,2023-02-16,"2023"
"1465","DB-C","Laguna","C","16/02/23",2,"B","1464","epibou",NA,"epibou","epibou","30",1.6,"Y","Y","N","1459",NA,NA,NA,2023-02-16,"2023"
"1466","DB-C","Laguna","C","16/02/23",2,"B","1465","epibou",NA,"epibou","epibou","30",1.5,"Y","Y","N","1459",NA,NA,NA,2023-02-16,"2023"
"1467","DB-C","Laguna","C","16/02/23",2,"C","1466","epibou",NA,"epibou","epibou","30",1.7,"Y","Y","N","1459",NA,NA,NA,2023-02-16,"2023"
"1468","DB-C","Laguna","C","16/02/23",2,"C","1467","epibou",NA,"epibou","epibou","30",2,"Y","Y","N","1459",NA,NA,NA,2023-02-16,"2023"
"1469","DB-C","Laguna","C","16/02/23",2,"C","1468","epibou",NA,"epibou","epibou","30",1.8,"Y","Y","N","1459",NA,NA,NA,2023-02-16,"2023"
"1470","DB-C","Laguna","C","16/02/23",3,"A","1469","epibou",NA,"epibou","epibou","30",1.5,"Y","Y","N","1459",NA,NA,NA,2023-02-16,"2023"
"1471","DB-C","Laguna","C","16/02/23",3,"C","1470","epibou",NA,"epibou","epibou","30",1.5,"Y","Y","N","1459",NA,NA,NA,2023-02-16,"2023"
"1472","DB-C","Laguna","C","16/02/23",3,"D","1471","boapel",NA,"boapel","boapel","30",0.3,"Y","Y","N","R339",NA,NA,NA,2023-02-16,"2023"
"1473","DB-N","Laguna","N","16/02/23",1,"A","1472","lepmel",NA,"lepmel",NA,"40",6,"Y","Y","N","R338",NA,NA,NA,2023-02-16,"2023"
"1474","DB-N","Laguna","N","16/02/23",1,"C","1473","boapel",NA,"boapel","boapel","40",3.5,"Y","Y","N","R339",NA,NA,NA,2023-02-16,"2023"
"1475","DB-N","Laguna","N","16/02/23",2,"A","1474","lepmel",NA,"lepmel",NA,"40",5.8,"Y","Y","N","R339",NA,NA,NA,2023-02-16,"2023"
"1476","DB-N","Laguna","N","16/02/23",2,"D","1475","lepmel",NA,"lepmel",NA,"40",6.2,"Y","Y","N","R338",NA,NA,NA,2023-02-16,"2023"
"1477","DB-N","Laguna","N","16/02/23",3,"A","1476","barpul",NA,"barpul","barpul","40",2.8,"Y","Y","N","1462",NA,NA,NA,2023-02-16,"2023"
"1478","DB-N","Laguna","N","16/02/23",3,"B","1477","priach",NA,"priach","priach","40",2.9,"Y","Y","N","1458",NA,NA,NA,2023-02-16,"2023"
"1479","DB-N","Laguna","N","16/02/23",3,"D","1478","priach",NA,"priach","priach","40",3.2,"Y","Y","N","1478",NA,NA,NA,2023-02-16,"2023"
"1480","DB-N","Laguna","N","16/02/23",3,"D","1479","boapel",NA,"boapel","boapel","40",4.3,"Y","Y","N","R339",NA,NA,NA,2023-02-16,"2023"
"1481","DB-N","Laguna","N","16/02/23",3,"D","1480","prisub",NA,"prisub","prisub","40",2.8,"Y","Y","N","1480",NA,NA,NA,2023-02-16,"2023"
"1482","DB-C","Laguna","C","18/02/23",1,"A","1481","lepmel",NA,"lepmel",NA,"30",6,"Y","Y","N","1481",NA,NA,NA,2023-02-18,"2023"
"1483","DB-C","Laguna","C","18/02/23",1,"A","1482","epibou",NA,"epibou","epibou","30",2.2,"Y","Y","N","1482",NA,NA,NA,2023-02-18,"2023"
"1484","DB-C","Laguna","C","18/02/23",1,"B","1483","epibou",NA,"epibou","epibou","30",1.5,"Y","Y","N","1482",NA,NA,NA,2023-02-18,"2023"
"1485","DB-C","Laguna","C","18/02/23",1,"B","1484","epibou",NA,"epibou","epibou","30",1.5,"Y","Y","N","1482",NA,NA,NA,2023-02-18,"2023"
"1486","DB-C","Laguna","C","18/02/23",1,"D","1485","lepmel",NA,"lepmel",NA,"30",5.5,"Y","Y","N","1481",NA,NA,NA,2023-02-18,"2023"
"1487","DB-C","Laguna","C","18/02/23",2,"B","1486","epibou",NA,"epibou","epibou","30",1.5,"Y","Y","N","1482",NA,NA,NA,2023-02-18,"2023"
"1488","DB-C","Laguna","C","18/02/23",2,"D","1487","barpul",NA,"barpul","barpul","30",2.5,"Y","Y","N","1487",NA,NA,NA,2023-02-18,"2023"
"1489","DB-C","Laguna","C","18/02/23",3,"B","1488","priach",NA,"priach","priach","30",2.5,"Y","Y","N","1488",NA,NA,NA,2023-02-18,"2023"
"1490","DB-C","Laguna","C","18/02/23",3,"D","1489","lepmel",NA,"lepmel",NA,"30",6.5,"Y","Y","N","1481",NA,NA,NA,2023-02-18,"2023"
"1491","DB-C","Laguna","C","18/02/23",3,"D","1490","priach",NA,"priach","priach","30",4,"Y","Y","N","1488",NA,NA,NA,2023-02-18,"2023"
"1492","DB-N","Laguna","N","18/02/23",1,"A","1491","priach",NA,"priach","priach","40",2.5,"Y","Y","N","1488",NA,NA,NA,2023-02-18,"2023"
"1493","DB-N","Laguna","N","18/02/23",2,"B","1492","priach",NA,"priach","priach","40",1.5,"Y","Y","N","1488",NA,NA,NA,2023-02-18,"2023"
"1494","DB-N","Laguna","N","18/02/23",2,"D","1493","boapel",NA,"boapel","boapel","40",4.2,"Y","Y","N","1493",NA,NA,NA,2023-02-18,"2023"
"1495","DB-N","Laguna","N","18/02/23",3,"D","1494","barpul",NA,"barpul","barpul","40",2.7,"Y","Y","N","1487",NA,NA,NA,2023-02-18,"2023"
"1496","DG-B","Gavilanes","B","20/02/23",1,"B","1495","epibou",NA,"epibou","epibou","5",1.7,"Y","Y","N","1495",NA,NA,NA,2023-02-20,"2023"
"1497","DG-B","Gavilanes","B","20/02/23",1,"C","1496","epibou",NA,"epibou","epibou","5",1.6,"Y","Y","N","1495",NA,NA,NA,2023-02-20,"2023"
"1498","DG-B","Gavilanes","B","20/02/23",2,"A","1497","pri?",NA,"priafro","rev JMG","5",2.8,"Y","Y","N","1497",NA,"prilat para DZ",NA,2023-02-20,"2023"
"1499","DG-B","Gavilanes","B","20/02/23",2,"B","1498","priach",NA,"priach","priach","5",3,"Y","Y","N","1498",NA,NA,NA,2023-02-20,"2023"
"1500","DG-B","Gavilanes","B","20/02/23",3,"B","1499","priach",NA,"priach","priach","5",3,"Y","Y","N","1498",NA,NA,NA,2023-02-20,"2023"
"1501","DG-B","Gavilanes","B","20/02/23",4,"B","1500","priach",NA,"priach","priach","5",3.1,"Y","Y","N","1499",NA,NA,NA,2023-02-20,"2023"
"1502","DG-B","Gavilanes","B","20/02/23",4,"B","1501","boapic",NA,"boapic","boapic","5",5,"Y","Y","N","1501",NA,NA,NA,2023-02-20,"2023"
"1503","DG-V","Gavilanes","V","20/02/23",1,"A","1502","priach",NA,"priach","priach","20",3.4,"Y","Y","N","1502",NA,NA,NA,2023-02-20,"2023"
"1504","DG-V","Gavilanes","V","20/02/23",2,"A","1503","priach",NA,"priach","priach","20",3.3,"Y","Y","N","1502",NA,NA,NA,2023-02-20,"2023"
"1505","DG-V","Gavilanes","V","20/02/23",3,"B","1504","prisub",NA,"prisub","prisub","20",2.8,"Y","Y","N","1504",NA,NA,NA,2023-02-20,"2023"
"1506","DG-V","Gavilanes","V","20/02/23",3,"D","1505","priach",NA,"priach","priach","20",3,"Y","Y","N","1499",NA,NA,NA,2023-02-20,"2023"
"1507","DG-V","Gavilanes","V","20/02/23",4,"A","1506","priach",NA,"priach","priach","20",1.5,"Y","Y","N","1502",NA,NA,NA,2023-02-20,"2023"
"1508","DG-V","Gavilanes","V","20/02/23",4,"B","1507","priach",NA,"priach","priach","20",3.5,"Y","Y","N","1499",NA,NA,NA,2023-02-20,"2023"
"1509","DG-N","Gavilanes","N","21/02/23",1,"B","1508","priach",NA,"priach","priach","2",3.1,"Y","Y","N","1508",NA,NA,NA,2023-02-21,"2023"
"1510","DG-N","Gavilanes","N","21/02/23",2,"B","1509","priach",NA,"priach","priach","2",2.6,"Y","Y","N","1509",NA,NA,NA,2023-02-21,"2023"
"1511","DG-N","Gavilanes","N","21/02/23",2,"C","1510","priach",NA,"priach","priach","2",3.5,"Y","Y","N","1508",NA,NA,NA,2023-02-21,"2023"
"1512","DG-N","Gavilanes","N","21/02/23",2,"D","1511","rhiala",NA,"rhiala","rhiala","2",3.5,"Y","Y","N","1511",NA,NA,NA,2023-02-21,"2023"
"1513","DG-N","Gavilanes","N","21/02/23",2,"D","1512","priach",NA,"priach","priach","2",4.5,"Y","Y","N","1508",NA,NA,NA,2023-02-21,"2023"
"1514","DG-N","Gavilanes","N","21/02/23",3,"A","1513","priach",NA,"priach","priach","2",2.5,"Y","Y","N","R365",NA,NA,NA,2023-02-21,"2023"
"1515","DG-N","Gavilanes","N","21/02/23",3,"B","1514","priach",NA,"priach","priach","2",2.8,"Y","Y","N","R365",NA,NA,NA,2023-02-21,"2023"
"1516","DG-N","Gavilanes","N","21/02/23",3,"B","1515","priach",NA,"priach","priach","2",3.2,"Y","Y","N","1515",NA,NA,NA,2023-02-21,"2023"
"1517","DG-N","Gavilanes","N","21/02/23",3,"C","1516","priach",NA,"priach","priach","2",3.1,"Y","Y","N","1515",NA,NA,NA,2023-02-21,"2023"
"1518","DG-N","Gavilanes","N","21/02/23",3,"D","1517","priach",NA,"priach","priach","2",3.5,"Y","Y","N","R365",NA,NA,NA,2023-02-21,"2023"
"1519","DG-N","Gavilanes","N","21/02/23",4,"A","1518","priach",NA,"priach","priach","2",3,"Y","Y","N","1508",NA,NA,NA,2023-02-21,"2023"
"1520","DG-N","Gavilanes","N","21/02/23",4,"B","1519","priach",NA,"priach","priach","2",3.5,"Y","Y","N","R365",NA,NA,NA,2023-02-21,"2023"
"1521","DG-N","Gavilanes","N","21/02/23",4,"C","1520","priach",NA,"priach","priach","2",2.8,"Y","Y","N","1520",NA,NA,NA,2023-02-21,"2023"
"1522","DG-N","Gavilanes","N","21/02/23",4,"C","1521","priach",NA,"priach","priach","2",3,"Y","Y","N","1515",NA,NA,NA,2023-02-21,"2023"
"1523","DG-N","Gavilanes","N","21/02/23",4,"C","1522","priach",NA,"priach","priach","2",3,"Y","Y","N","1508",NA,NA,NA,2023-02-21,"2023"
"1524","DG-C","Gavilanes","C","21/02/23",1,"C","1523","priach",NA,"priach","priach","0020 + 0003",3,"Y","Y","N","R365",NA,"mas probable es 0002 + 0003",NA,2023-02-21,"2023"
"1525","DG-C","Gavilanes","C","21/02/23",1,"C","1524","priach",NA,"priach","priach","3",3,"Y","Y","N","1508",NA,NA,NA,2023-02-21,"2023"
"1526","DG-C","Gavilanes","C","21/02/23",1,"C","1525","priach",NA,"priach","priach","3",4,"Y","Y","N","1525",NA,NA,NA,2023-02-21,"2023"
"1527","DG-C","Gavilanes","C","21/02/23",2,"B","1526","priach",NA,"priach","priach","3",4.2,"Y","Y","N","1525",NA,NA,NA,2023-02-21,"2023"
"1528","DG-C","Gavilanes","C","21/02/23",2,"B","1527","rhiala",NA,"priach","priach","3",3.1,"Y","Y","N","1511",NA,NA,NA,2023-02-21,"2023"
"1529","DG-C","Gavilanes","C","21/02/23",2,"D","1528","priach",NA,"priach","priach","3",3,"Y","Y","N","R365",NA,NA,NA,2023-02-21,"2023"
"1530","DG-C","Gavilanes","C","21/02/23",3,"B","1529","priach",NA,"priach","priach","3",2,"Y","Y","N","1515",NA,NA,NA,2023-02-21,"2023"
"1531","DG-C","Gavilanes","C","21/02/23",3,"C","1530","priach",NA,"priach","priach","3",2.8,"Y","Y","N","1525",NA,NA,NA,2023-02-21,"2023"
"1532","DG-C","Gavilanes","C","21/02/23",3,"C","1531","priach",NA,"priach","priach","3",3,"Y","Y","N","R365",NA,NA,NA,2023-02-21,"2023"
"1533","DG-C","Gavilanes","C","21/02/23",3,"D","1532","rhiala",NA,"rhiala","rhiala","3",3,"Y","Y","N","1511",NA,NA,NA,2023-02-21,"2023"
"1534","DG-C","Gavilanes","C","21/02/23",4,"B","1533","rhiala",NA,"rhiala","rhiala","3",3.5,"Y","Y","N","1511",NA,NA,NA,2023-02-21,"2023"
"1535","DG-C","Gavilanes","C","21/02/23",4,"D","1534","priach",NA,"priach","priach","3",1.5,"Y","Y","N","R365",NA,NA,NA,2023-02-21,"2023"
"1536","DG-C","Gavilanes","C","21/02/23",4,"D","1535","priach",NA,"priach","priach","3",3,"Y","Y","N","1520",NA,NA,NA,2023-02-21,"2023"
"1537","DG-V","Gavilanes","V","22/02/23",1,"A","1536","priach",NA,"priach","priach","20",3,"Y","Y","N","1536",NA,NA,NA,2023-02-22,"2023"
"1538","DG-V","Gavilanes","V","22/02/23",2,"A","1537","priach",NA,"priach","priach","20",3,"Y","Y","N","1536",NA,NA,NA,2023-02-22,"2023"
"1539","DG-V","Gavilanes","V","22/02/23",2,"C","1538","priach",NA,"priach","priach","20",2.8,"Y","Y","N","1538",NA,NA,NA,2023-02-22,"2023"
"1540","DG-V","Gavilanes","V","22/02/23",3,"A","1539","priach",NA,"priach","priach","20",3,"Y","Y","N","1536",NA,NA,NA,2023-02-22,"2023"
"1541","DG-V","Gavilanes","V","22/02/23",3,"D","1540","priach",NA,"priach","priach","20",3,"Y","Y","N","1536",NA,NA,NA,2023-02-22,"2023"
"1542","DG-V","Gavilanes","V","22/02/23",3,"D","1541","priach",NA,"priach","priach","20",3.2,"Y","Y","N","1536",NA,NA,NA,2023-02-22,"2023"
"1543","DG-V","Gavilanes","V","22/02/23",3,"D","1542","prisub",NA,"prisub","prisub","20",2.8,"Y","Y","N","1542",NA,NA,NA,2023-02-22,"2023"
"1544","DG-V","Gavilanes","V","22/02/23",3,"D","1543","prisub",NA,"prisub","prisub","20",3.8,"Y","Y","N","1542",NA,NA,NA,2023-02-22,"2023"
"1545","DG-V","Gavilanes","V","22/02/23",4,"A","1544","rhiala",NA,"rhiala","rhiala","20",5.5,"Y","Y","N","1544",NA,NA,NA,2023-02-22,"2023"
"1546","DG-V","Gavilanes","V","22/02/23",4,"A","1545","priach",NA,"priach","priach","20",3,"Y","Y","N","R370",NA,NA,NA,2023-02-22,"2023"
"1547","DG-V","Gavilanes","V","22/02/23",4,"A","1546","priach",NA,"priach","priach","20",4,"Y","Y","N","1530",NA,NA,NA,2023-02-22,"2023"
"1548","DG-V","Gavilanes","V","22/02/23",4,"C","1547","priach",NA,"priach","priach","20",1.8,"Y","Y","N","1538",NA,NA,NA,2023-02-22,"2023"
"1549","DG-B","Gavilanes","B","22/02/23",1,"A","1548","priach",NA,"priach","priach","5",3.2,"Y","Y","N","1538",NA,NA,NA,2023-02-22,"2023"
"1550","DG-B","Gavilanes","B","22/02/23",1,"A","1549","rhiala",NA,"rhiala","rhiala","5",3.5,"Y","Y","N","1544",NA,NA,NA,2023-02-22,"2023"
"1551","DG-B","Gavilanes","B","22/02/23",2,"C","1550","rhiala",NA,"rhiala","rhiala","5",3.5,"Y","Y","N","1544",NA,NA,NA,2023-02-22,"2023"
"1552","DG-B","Gavilanes","B","22/02/23",2,"C","1551","priach",NA,"priach","priach","5",4,"Y","Y","N","1530",NA,NA,NA,2023-02-22,"2023"
"1553","DG-B","Gavilanes","B","22/02/23",3,"A","1552","priach",NA,"priach","priach","5",2.7,"Y","Y","N","R370",NA,NA,NA,2023-02-22,"2023"
"1554","DG-B","Gavilanes","B","22/02/23",3,"A","1553","priach",NA,"priach","priach","5",3,"Y","Y","N","1536",NA,NA,NA,2023-02-22,"2023"
"1555","DG-B","Gavilanes","B","22/02/23",4,"B","1554","priach",NA,"priach","priach","5",3.1,"Y","Y","N","1536",NA,NA,NA,2023-02-22,"2023"
"1556","DG-C","Gavilanes","C","23/02/23",1,"B","1555","priach",NA,"priach","priach","3",3,"Y","Y","N","1555",NA,"Dani hasn't reviewed below here - change Final ID",NA,2023-02-23,"2023"
"1557","DG-C","Gavilanes","C","23/02/23",1,"C","1556","priach",NA,"priach","priach","3",2.5,"Y","Y","N","1556",NA,NA,NA,2023-02-23,"2023"
"1558","DG-C","Gavilanes","C","23/02/23",1,"D","1557","priach",NA,"priach","priach","3",2.7,"Y","Y","N","1556",NA,NA,NA,2023-02-23,"2023"
"1559","DG-C","Gavilanes","C","23/02/23",1,"D","1558","priach",NA,"priach","priach","3",4.2,"Y","Y","N","1558",NA,NA,NA,2023-02-23,"2023"
"1560","DG-C","Gavilanes","C","23/02/23",2,"B","1559","priach",NA,"priach","priach","3",2,"Y","Y","N","1559",NA,NA,NA,2023-02-23,"2023"
"1561","DG-C","Gavilanes","C","23/02/23",2,"C","1560","priach",NA,"priach","priach","3",3.2,"Y","Y","N","1556",NA,NA,NA,2023-02-23,"2023"
"1562","DG-C","Gavilanes","C","23/02/23",2,"C","1561","priach",NA,"priach","priach","3",3,"Y","Y","N","1556",NA,NA,NA,2023-02-23,"2023"
"1563","DG-C","Gavilanes","C","23/02/23",2,"C","1562","priach",NA,"priach","priach","3",2.8,"Y","Y","N","1559",NA,NA,NA,2023-02-23,"2023"
"1564","DG-C","Gavilanes","C","23/02/23",2,"C","1563","priach",NA,"priach","priach","3",3,"Y","Y","N","1556",NA,NA,NA,2023-02-23,"2023"
"1565","DG-C","Gavilanes","C","23/02/23",2,"D","1564","priach",NA,"priach","priach","3",3.5,"Y","Y","N","1559",NA,NA,NA,2023-02-23,"2023"
"1566","DG-C","Gavilanes","C","23/02/23",3,"A","1565","priach",NA,"priach","priach","3",2,"Y","Y","N","1556",NA,NA,NA,2023-02-23,"2023"
"1567","DG-C","Gavilanes","C","23/02/23",3,"B","1566","priach",NA,"priach","priach","3",2.8,"Y","Y","N","1566",NA,NA,NA,2023-02-23,"2023"
"1568","DG-C","Gavilanes","C","23/02/23",3,"C","1567","priach",NA,"priach","priach","3",2,"Y","Y","N","1559",NA,NA,NA,2023-02-23,"2023"
"1569","DG-C","Gavilanes","C","23/02/23",3,"C","1568","priach",NA,"priach","priach","3",3,"Y","Y","N","1556",NA,NA,NA,2023-02-23,"2023"
"1570","DG-C","Gavilanes","C","23/02/23",3,"D","1569","priach",NA,"priach","priach","3",2,"Y","Y","N","1556",NA,NA,NA,2023-02-23,"2023"
"1571","DG-C","Gavilanes","C","23/02/23",4,"B","1570","priach",NA,"priach","priach","3",2.7,"Y","Y","N","1555",NA,NA,NA,2023-02-23,"2023"
"1572","DG-C","Gavilanes","C","23/02/23",4,"B","1571","priach",NA,"priach","priach","3",3,"Y","Y","N","1558",NA,NA,NA,2023-02-23,"2023"
"1573","DG-C","Gavilanes","C","23/02/23",4,"C","1572","priach",NA,"priach","priach","3",2.8,"Y","Y","N","1559",NA,NA,NA,2023-02-23,"2023"
"1574","DG-C","Gavilanes","C","23/02/23",4,"C","1573","priach",NA,"priach","priach","3",2.9,"Y","Y","N","1566",NA,NA,NA,2023-02-23,"2023"
"1575","DG-C","Gavilanes","C","23/02/23",4,"C","1574","priach",NA,"priach","priach","3",2.7,"Y","Y","N","1558",NA,NA,NA,2023-02-23,"2023"
"1576","DG-C","Gavilanes","C","23/02/23",4,"D","1575","priach",NA,"priach","priach","3",4.3,"Y","Y","N","1566",NA,NA,NA,2023-02-23,"2023"
"1577","DG-N","Gavilanes","N","23/02/23",1,"B","1576","priach",NA,"priach","priach","2",2.8,"Y","Y","N","1556",NA,NA,NA,2023-02-23,"2023"
"1578","DG-N","Gavilanes","N","23/02/23",1,"C","1577","priach",NA,"priach","priach","2",2.9,"Y","Y","N","1556",NA,NA,NA,2023-02-23,"2023"
"1579","DG-N","Gavilanes","N","23/02/23",1,"D","1578","priach",NA,"priach","priach","2",3,"Y","Y","N","1566",NA,NA,NA,2023-02-23,"2023"
"1580","DG-N","Gavilanes","N","23/02/23",2,"A","1579","priach",NA,"priach","priach","2",2.8,"Y","Y","N","1559",NA,NA,NA,2023-02-23,"2023"
"1581","DG-N","Gavilanes","N","23/02/23",3,"C","1580","priach",NA,"priach","priach","2",2,"Y","Y","N","1566",NA,NA,NA,2023-02-23,"2023"
"1582","DG-N","Gavilanes","N","23/02/23",3,"D","1581","priach",NA,"priach","priach","2",3.7,"Y","Y","N","1556",NA,NA,NA,2023-02-23,"2023"
"1583","DG-N","Gavilanes","N","23/02/23",4,"A","1582","priach",NA,"priach","priach","2",3.2,"Y","Y","N","1559",NA,NA,NA,2023-02-23,"2023"
"1584","DG-N","Gavilanes","N","23/02/23",4,"A","1583","priach",NA,"priach","priach","2",2.5,"Y","Y","N","1566",NA,NA,NA,2023-02-23,"2023"
"1585","DG-N","Gavilanes","N","23/02/23",4,"C","1584","priach",NA,"priach","priach","2",3,"Y","Y","N","1556",NA,NA,NA,2023-02-23,"2023"
"1586","DG-N","Gavilanes","N","23/02/23",4,"D","1585","priach",NA,"priach","priach","2",3,"Y","Y","N","1556",NA,NA,NA,2023-02-23,"2023"
"1587","DG-V","Gavilanes","V","24/02/23",1,"A","1586","priach",NA,"priach","priach","20",3,"Y","Y","N","1586",NA,NA,NA,2023-02-24,"2023"
"1588","DG-V","Gavilanes","V","24/02/23",2,"A","1587","priach",NA,"priach","priach","20",3,"Y","Y","N","R371",NA,NA,NA,2023-02-24,"2023"
"1589","DG-V","Gavilanes","V","24/02/23",3,"B","1588","priach",NA,"priach","priach","20",3,"Y","Y","N","1586",NA,NA,NA,2023-02-24,"2023"
"1590","DG-V","Gavilanes","V","24/02/23",3,"D","1589","priach",NA,"priach","priach","20",2.8,"Y","Y","N","R372",NA,NA,NA,2023-02-24,"2023"
"1591","DG-V","Gavilanes","V","24/02/23",3,"D","1590","priach",NA,"priach","priach","20",4.2,"Y","Y","N","R376",NA,NA,NA,2023-02-24,"2023"
"1592","DG-V","Gavilanes","V","24/02/23",4,"C","1591","priach",NA,"priach","priach","20",3.1,"Y","Y","N","1591",NA,NA,NA,2023-02-24,"2023"
